date,10m_u_component_of_wind_min,10m_u_component_of_wind_mean,10m_u_component_of_wind_max,10m_v_component_of_wind_min,10m_v_component_of_wind_mean,10m_v_component_of_wind_max,2m_temperature_min,2m_temperature_mean,2m_temperature_max,2m_dewpoint_temperature_min,2m_dewpoint_temperature_mean,2m_dewpoint_temperature_max,surface_solar_radiation_downwards_min,surface_solar_radiation_downwards_mean,surface_solar_radiation_downwards_max,total_cloud_cover_min,total_cloud_cover_mean,total_cloud_cover_max,utci_min,utci_mean,utci_max
2007-03-22,-1.4612486,-0.46355578,0.78340626,1.2038223,1.6397692,2.547815,297.627,302.5452,308.75156,291.1111,292.71036,294.20847,0.0,1015340.56,3455439.0,0.018925771,0.10745994,0.26572105,298.6416,304.8089599609375,313.27145
2007-03-23,-1.8167688,-0.78419286,0.42916334,1.2237887,1.8221823,2.2287765,297.3783,302.8127,308.7978,289.29752,292.5747,294.15002,0.0,959576.2,3245934.2,0.0100902505,0.07639804,0.17936009,298.60428,305.66196695963544,315.0733
2007-03-24,-1.040367,-9.035816e-05,1.2768106,0.54448694,1.3949105,1.88964,297.86392,303.61496,309.9572,290.87323,292.71555,294.26657,0.0,960450.3,3211061.8,0.074631535,0.18719709,0.31893557,298.1007,305.77024332682294,315.5545
2007-03-25,-2.0365062,-0.6024083,1.0182445,0.2786118,1.2110002,1.7552197,298.71362,303.9707,310.28564,291.58328,293.16928,294.30997,0.0,954981.06,3196526.5,0.05829325,0.16563743,0.29363033,297.90723,305.946044921875,315.5395
2007-03-26,-1.9837917,-0.7825556,0.5428007,0.9830925,1.4902277,1.9531288,298.54446,303.70425,309.63126,291.22324,293.25882,294.66428,0.0,1006266.5,3320519.8,0.098555714,0.17339481,0.277332,298.63632,306.0234375,315.27322
2007-03-27,-2.5757904,-1.1312729,0.11104887,0.8699171,1.3693975,1.713679,297.81778,303.245,309.40778,291.0852,293.45996,295.1457,0.0,1044614.94,3565668.2,0.02884485,0.14535607,0.26739657,297.8067,305.3710530598958,314.5511
2007-03-28,-2.6371803,-1.2847389,-0.08801422,0.602786,1.3179365,1.8647263,297.3252,302.86404,309.23123,290.4259,293.238,294.91943,0.0,1078205.0,3626576.8,0.03253813,0.11455288,0.28954214,297.61435,305.4744466145833,315.36386
2007-03-29,-2.7049956,-1.3728501,-0.17835803,0.99632907,1.4429973,1.8146914,296.53897,302.25043,308.4161,289.4692,291.90073,294.22662,0.0,1099874.5,3648719.2,0.0024770084,0.09322264,0.32433054,298.1402,306.0541585286458,315.86337
2007-03-30,-2.9719877,-1.47225,-0.31244567,0.8708854,1.4800491,1.9881729,295.77225,301.55646,308.02252,287.74423,290.6245,293.55054,0.0,1098196.9,3632685.5,0.00078658876,0.061627597,0.27683708,299.1877,306.2945556640625,315.52505
2007-03-31,-2.4998376,-1.3321453,-0.093068436,0.8145454,1.470466,1.9778699,295.83856,301.50516,308.2225,287.75943,290.76492,293.84427,0.0,1077608.9,3565725.2,0.051102296,0.13280457,0.37482467,299.81012,306.4003092447917,315.4429
2007-04-01,-1.8779056,-0.61989784,0.38248557,0.8437412,1.5336121,2.055439,296.52982,302.768,309.16028,290.99667,293.27267,294.9976,0.0,1051380.5,3515424.2,0.025407257,0.11615213,0.19905016,300.17383,306.7359212239583,316.3858
2007-04-02,-1.8499861,-0.49574506,0.8960581,0.82667625,1.5812677,2.0471685,297.70605,303.68915,309.97928,290.54544,293.24927,295.34244,0.0,1036567.8,3491498.0,0.04228183,0.20951714,0.37170637,300.57697,306.7091064453125,315.40594
2007-04-03,-1.6517982,-0.5368039,0.82980204,1.3915753,1.668232,1.8853227,298.27136,303.76767,310.0183,291.1855,293.03723,294.6823,0.0,1076740.9,3577006.0,0.025775483,0.13183673,0.29367808,300.13257,305.9714762369792,314.1154
2007-04-04,-2.4794457,-1.1949638,0.2207926,1.203525,1.7052537,2.0483575,297.56967,303.25427,309.81918,290.15106,292.7931,295.03818,0.0,1065473.5,3585168.8,0.011857242,0.10584215,0.40593508,300.41827,306.0366617838542,315.16794
2007-04-05,-2.624806,-1.368123,-0.18898514,1.4163452,1.9292699,2.4199493,297.53952,302.71497,308.88303,290.0062,292.7936,295.00452,0.0,1064601.9,3576769.2,0.021778602,0.13150388,0.4128836,300.51938,306.5182698567708,315.09125
2007-04-06,-2.4552996,-1.1442583,-0.03929397,1.3520063,1.9745246,2.399519,297.49445,302.54752,309.09085,290.3901,292.79532,295.23465,0.0,1047962.8,3506637.0,0.056617673,0.4524847,0.9278437,299.94858,306.524658203125,315.85175
2007-04-07,-1.9375743,-0.7633316,0.2115822,1.4525876,2.0748928,2.6126494,297.50406,302.56302,308.86493,289.75256,292.49646,294.56183,0.0,1049088.6,3555072.0,0.119265266,0.46514904,0.9679555,299.94803,306.2554931640625,314.34058
2007-04-08,-2.1045938,-0.8381941,0.5208299,1.821671,2.461654,3.0405238,297.60544,302.9479,309.19406,290.23572,293.29367,295.67966,0.0,1014864.0,3403239.8,0.36227506,0.6226623,0.8865509,299.20197,306.34808349609375,314.97687
2007-04-09,-2.4834788,-0.9137966,0.5956512,1.753021,2.3059723,2.9156775,298.03296,303.07568,308.94232,290.9887,293.8599,295.77292,0.0,1001458.0,3389755.8,0.25258255,0.43575206,0.78508335,298.2421,306.0673014322917,315.7717
2007-04-10,-1.9875035,-0.8664041,0.28803414,1.9146464,2.3854382,2.8784797,298.39218,303.13257,308.7734,291.4794,294.1207,295.86398,0.0,975214.5,3388432.0,0.16447593,0.3236348,0.57296234,297.9302,306.7406005859375,316.38385
2007-04-11,-1.6598612,-0.3714122,1.2866596,1.2031448,1.8002487,2.3751712,298.65845,303.29782,309.4858,293.05786,294.7496,295.91748,0.0,979408.8,3368853.5,0.08102021,0.31488743,0.4272265,299.5003,307.6870930989583,317.5245
2007-04-12,-1.5488011,-0.35285473,0.2456293,0.97335523,1.6487728,2.3397307,298.33142,302.92004,308.61932,292.66977,294.35934,295.76254,0.0,1005329.0,3493846.0,0.15553519,0.2866367,0.4500296,299.48965,306.8052571614583,316.22855
2007-04-13,-1.9883369,-0.93102384,0.5826509,0.6636511,1.1759723,1.5860398,297.04306,302.49243,308.3991,292.26532,294.02045,296.08368,0.0,999901.7,3456977.0,0.10093903,0.2906368,0.53488547,299.06332,306.58225504557294,316.2783
2007-04-14,-2.6983626,-1.3989506,-0.30933988,0.5068673,1.2043186,1.978736,297.25107,302.2125,307.87323,292.36285,294.0418,295.47565,0.0,1004832.7,3493442.0,0.12598385,0.28358516,0.5236094,298.17633,306.4018961588542,315.91006
2007-04-15,-2.6515486,-1.4867182,-0.15574858,0.11234315,1.1528349,1.70274,297.75568,302.3516,307.595,291.22406,293.68277,295.72815,0.0,1018620.5,3522602.8,0.06687108,0.21477002,0.48562375,297.46902,306.0753173828125,315.894
2007-04-16,-1.9910828,-1.3564749,-0.24576168,0.022342872,1.2292968,1.6805204,297.7939,302.3016,307.07605,290.83585,293.1465,295.0167,0.0,989138.56,3397145.5,0.07021132,0.23318434,0.45039812,297.03943,306.27622477213544,316.36023
2007-04-17,-1.5271125,-0.70516706,-0.17552131,0.7047414,1.2694786,2.3436136,297.92978,302.4501,307.6247,290.98337,293.41287,295.0314,0.0,971337.7,3306949.0,0.12051564,0.24983661,0.46598864,298.016,306.7259928385417,316.44238
2007-04-18,-1.7295504,-0.9212683,-0.17600761,0.41838816,1.1648753,1.6854769,297.915,302.55127,307.56537,293.21854,294.4667,295.4877,0.0,933379.5,3237429.0,0.16764942,0.27233586,0.47874737,298.7907,307.09665934244794,316.02536
2007-04-19,-1.326078,-0.5359203,0.2660569,0.0895451,1.197699,1.8236139,297.6156,301.83762,306.5213,293.76987,295.1097,295.96414,0.0,916955.5,3178089.0,0.1547187,0.44697496,0.74710333,299.83966,307.22768147786456,316.8996
2007-04-20,-0.5780987,0.21004294,1.2431493,0.6445026,1.4876995,2.1205735,297.6343,302.15982,307.54712,294.8547,295.65042,296.60406,0.0,950351.2,3045566.8,0.26310623,0.4527292,0.6184096,299.22162,307.3420003255208,317.3735
2007-04-21,-0.8403412,0.5739476,1.7810428,-0.30265582,1.065532,2.6913784,298.93607,303.21646,308.48508,293.1727,294.9089,296.05447,0.0,988106.7,3273220.2,0.14074275,0.4162805,0.71973836,298.8764,307.2881673177083,316.78485
2007-04-22,-0.5127503,1.1012859,2.620488,0.1343103,1.2883958,2.68136,299.58386,304.24466,309.70673,291.9649,294.3463,296.02457,0.0,1027527.8,3354724.2,0.15700923,0.36516085,0.740585,299.40186,307.3552652994792,316.77487
2007-04-23,-0.75236726,0.7780749,2.61982,-0.4933139,0.9476072,2.419655,300.09982,304.71588,310.6341,290.70343,293.55795,295.32462,0.0,1031399.7,3389560.0,0.08739474,0.18872547,0.35330242,300.31732,307.49611409505206,317.2185
2007-04-24,-1.146496,0.23455018,2.039084,-0.49104828,1.0330062,1.8902248,299.99075,305.19968,311.554,289.19086,292.6875,295.28406,0.0,1019873.5,3389534.0,0.032315936,0.17856538,0.34709975,300.00067,306.01588948567706,314.8794
2007-04-25,-2.1880774,-0.6652045,1.2922814,1.1123198,1.7582616,2.435867,300.19574,305.15604,311.3502,291.54822,294.07986,296.46515,0.0,1031690.7,3455034.0,0.041020818,0.22475445,0.420399,300.03522,305.869140625,315.14938
2007-04-26,-2.2039046,-0.91359377,0.2800687,1.7171589,2.175843,2.4184184,299.4667,304.74594,310.41025,292.14426,294.7466,296.75488,0.0,1057659.5,3548570.0,0.04305392,0.16387804,0.3904622,299.41205,306.0233561197917,315.02057
2007-04-27,-2.0219786,-0.51147485,0.7866515,1.8536278,2.351044,2.9186337,299.3311,304.86084,310.86383,292.29697,294.85934,296.7554,0.0,1028679.2,3479306.8,0.039322805,0.17738922,0.38747555,299.0671,305.26552327473956,313.3256
2007-04-28,-2.0652978,-0.27010438,1.3219453,1.0069579,2.0683644,2.7692256,299.92947,305.10754,311.38678,292.40802,295.09787,296.88632,0.0,992192.8,3349046.8,0.26735735,0.37464845,0.71399206,297.86578,303.9326985677083,312.49295
2007-04-29,-1.7296314,-0.18710457,1.4864848,1.2835482,1.9729862,2.4884615,300.47742,305.0542,310.51834,293.15527,295.6551,297.54688,0.0,960679.5,3270286.2,0.24517238,0.45302764,0.6896875,297.988,304.6984456380208,313.26666
2007-04-30,-1.3405148,-0.23413248,1.4274548,0.92872417,1.6204194,2.403501,300.73935,305.0316,310.21097,293.22995,295.51086,297.36255,0.0,979744.44,3370243.5,0.26914838,0.44094333,0.54716295,298.59848,305.99257405598956,314.3212
2007-05-01,-1.1011637,-0.12300366,1.2203355,0.1577156,1.263301,2.0879807,300.284,304.6335,310.09708,294.27454,295.85486,296.91962,0.0,943565.2,3140845.8,0.14612415,0.3357544,0.55192333,299.70737,306.64833577473956,315.0434
2007-05-02,-1.0548975,-0.24195953,0.747829,0.14165717,1.310541,2.2427094,300.1009,304.25842,309.4033,295.24194,296.28665,297.23364,0.0,867395.5,2837379.0,0.26650012,0.5035919,0.8205873,299.66852,306.8290201822917,315.56155
2007-05-03,-0.58016706,0.24713492,1.139802,0.15806076,1.2999116,1.9896046,299.0252,303.11575,308.01224,295.66,296.31454,297.0964,0.0,959843.94,3360550.8,0.50747925,0.7430584,0.9040413,299.78183,306.7633870442708,315.92395
2007-05-04,-1.6225946,0.011523698,2.3863208,-1.2772107,0.5140379,2.0905914,298.8608,303.17798,309.00186,294.54337,295.87454,296.91803,0.0,958719.3,3232318.2,0.31813595,0.5633443,0.722866,299.59137,306.6009521484375,316.02292
2007-05-05,-1.1365076,0.21996535,1.7825732,0.16145773,1.1329426,2.3122735,299.7138,303.78036,308.506,295.29294,296.32236,297.17786,0.0,970246.94,3188293.8,0.29945147,0.41293553,0.5791834,300.07742,307.0428466796875,316.38483
2007-05-06,-0.6633397,0.98646975,2.6408637,0.7034215,1.5497317,2.341923,300.27365,304.3312,310.5031,295.31848,296.73972,297.37543,0.0,966602.56,3153617.5,0.20570287,0.37455603,0.7081596,298.89514,304.9142659505208,312.518
2007-05-07,1.3429043,2.4513335,3.9020948,-0.09728789,0.7420297,1.3921858,300.69772,304.45312,309.42255,293.35944,295.11914,296.94614,0.0,1009135.8,3196021.0,0.5784284,0.74097365,0.832121,298.89737,305.41530354817706,314.4471
2007-05-08,1.1444347,2.3475723,3.3085787,-0.51098615,0.50468147,1.6220808,300.8652,304.81766,310.17468,293.6666,295.27145,296.30478,0.0,1062151.9,3425331.8,0.47673312,0.6492265,0.77379197,298.7571,303.1144205729167,310.63318
2007-05-09,1.457576,2.9503927,4.598728,-1.5041687,-0.11824613,1.2050844,300.89597,305.94363,311.7042,290.25284,293.37836,295.81772,0.0,1045614.8,3461358.0,0.108965516,0.3149038,0.7238832,299.0733,305.472412109375,313.67035
2007-05-10,1.0752804,2.493131,3.8448417,-1.8671166,-0.3707784,0.89667135,301.22693,305.93628,311.5187,291.3994,293.9918,295.6247,0.0,1018787.0,3293914.0,0.4847833,0.60962874,0.76416147,298.46185,305.0179036458333,313.83658
2007-05-11,0.48028913,1.6991614,2.7134643,-1.1671832,0.20190467,1.3810999,301.69153,306.31577,312.0484,294.3228,295.55307,296.57986,0.0,958502.5,3054307.0,0.30863413,0.52379197,0.7669605,298.27985,303.8945719401042,311.53076
2007-05-12,0.021641968,1.6825138,3.1904283,-1.2897347,0.11754334,1.6631199,301.31027,306.17957,311.69308,292.85165,294.91968,296.72473,0.0,1023827.25,3421312.5,0.2975618,0.5916128,0.81247437,298.12952,304.85003662109375,312.26498
2007-05-13,-0.65182096,1.227503,2.9407842,-1.5623881,-0.009939072,1.9098529,300.71768,305.57343,311.5344,291.00323,294.02097,296.331,0.0,1029556.7,3495004.8,0.2691088,0.42974982,0.671054,298.7718,304.82484944661456,313.15515
2007-05-14,1.6511277,3.1180832,4.4164195,-1.5157212,0.1073732,1.554396,300.7244,306.35916,312.28543,290.8723,293.40695,296.31973,0.0,1038136.3,3398562.5,0.39262894,0.5891804,0.8736922,299.4921,305.2023518880208,313.26117
2007-05-15,1.7065394,3.001744,4.5850344,-2.0891497,-0.37398887,1.042395,301.3948,306.6046,312.68362,289.90112,292.00635,294.99905,0.0,1086342.2,3460408.0,0.22942072,0.5301359,0.8829088,299.46075,304.5093994140625,312.005
2007-05-16,0.819765,2.2773647,4.2054744,-2.4292607,-0.45098034,1.0249561,301.5446,306.44754,312.15555,288.4971,290.954,293.19937,0.0,1047397.0,3434793.0,0.10492057,0.29088578,0.5878385,299.56644,304.47841389973956,311.78543
2007-05-17,0.24638474,1.7625726,3.3497064,-0.99575025,0.4926362,1.9460313,301.35007,306.41776,312.50214,289.4678,292.07327,294.34814,0.0,989925.3,3303578.0,0.21564251,0.5173963,0.8881806,298.18298,304.05360921223956,312.05276
2007-05-18,0.7913361,2.1408541,3.5662239,-0.20519996,0.8165552,1.9228911,301.81772,306.457,312.0427,290.4472,293.35086,294.8579,0.0,995264.8,3295100.2,0.192828,0.5175033,0.85443604,298.01657,303.9343668619792,311.75217
2007-05-19,1.0527681,2.5903556,4.0283694,-1.2786903,0.39356408,1.9229295,302.46057,307.02646,312.25024,291.32092,293.30392,294.90274,0.0,1045388.56,3479977.0,0.65638596,0.78050584,0.8926702,297.2517,303.52414957682294,312.3045
2007-05-20,1.68547,3.0284529,4.4424396,-1.1971043,0.11384928,1.3982322,302.1113,306.83194,312.61902,290.2459,292.6813,294.1266,0.0,1043422.3,3457091.5,0.33300856,0.6098141,0.8747236,296.57382,302.1913655598958,310.06018
2007-05-21,1.3392054,2.7103283,4.39499,-1.4974005,0.41375962,2.006519,302.01547,307.1173,312.72702,291.83624,292.72702,294.1055,0.0,1035519.44,3296728.0,0.28618702,0.5023901,0.67868793,296.4127,301.1903483072917,307.62607
2007-05-22,0.7490902,2.314998,4.1988835,-0.684509,1.0020407,2.2867334,301.96594,306.6036,312.22308,292.74744,293.97708,295.59973,0.0,998662.75,3200405.2,0.24220997,0.4891986,0.75660324,293.62128,297.64910888671875,303.07416
2007-05-23,0.21791048,1.8118329,3.703382,0.097336166,1.1239425,2.3182464,299.94702,305.44913,311.70114,294.32343,295.0875,296.00687,0.0,859133.5,3142749.2,0.44021502,0.70816994,0.89223254,293.6537,295.58998616536456,297.8091
2007-05-24,0.8004364,1.7118793,2.377879,0.6030769,1.2632325,2.3054988,299.84772,303.52542,308.7841,294.38876,295.62158,296.1707,0.0,878772.2,3001472.2,0.8286781,0.9087703,0.974363,294.65454,297.1978759765625,302.0276
2007-05-25,0.854762,1.8350359,3.2278247,-0.024020217,1.164979,2.0007064,300.3066,304.2231,309.42612,295.58618,296.34348,297.32297,0.0,985187.7,3185837.5,0.75557023,0.83689165,0.90410596,294.99033,298.8371175130208,304.3603
2007-05-26,0.87687534,2.0405903,3.0205433,0.69602025,1.4326247,2.2213943,300.36703,304.20984,309.49124,295.3813,296.15063,296.5422,0.0,857057.56,2827996.8,0.36533752,0.67558926,0.87675965,294.7432,299.4725341796875,304.89395
2007-05-27,0.906066,1.9717675,3.2828631,-0.056088977,0.79283744,1.9082931,300.31598,304.00195,308.9861,294.9088,295.7852,296.28452,0.0,817798.8,2678568.2,0.7982618,0.8647006,0.9216083,293.5178,297.80360921223956,303.23453
2007-05-28,1.725145,2.5817988,3.47755,-0.25681043,0.92069197,1.664708,299.37408,303.25748,308.80984,295.02176,295.88,296.6274,0.0,890909.75,2996831.0,0.7772411,0.8731101,0.9637036,293.01633,295.84946695963544,300.53983
2007-05-29,0.44750643,1.7283345,3.046138,-1.2491527,0.13384937,1.3372647,299.4073,303.00598,307.86536,294.42035,295.3917,296.3333,0.0,982245.5,3181185.8,0.37699735,0.6374395,0.7608584,293.0657,296.0270589192708,300.8446
2007-05-30,-0.28537527,0.8704755,2.3946881,0.13143104,1.1863327,2.0625525,299.5277,304.3325,309.18484,294.71143,295.80917,296.5679,0.0,1029175.94,3343862.5,0.14304265,0.30583942,0.47394076,293.309,295.6831461588542,301.31406
2007-05-31,-0.72734576,0.42339954,1.6583768,0.84510577,1.7222532,2.0329604,300.29346,305.08432,310.11966,293.92636,295.3948,296.22208,0.0,1027629.8,3298217.8,0.03381392,0.12857942,0.24102814,293.59122,298.106201171875,303.43445
2007-06-01,-0.46388423,0.94528437,1.9487498,0.27312803,1.3395876,2.272174,300.4898,304.91965,309.95026,294.00873,295.2595,296.31305,0.0,1020668.3,3309426.5,0.117976494,0.3562611,0.5684505,294.91504,300.1540934244792,306.44333
2007-06-02,0.009854217,1.6313475,2.7770784,-0.63147014,0.41656348,1.3102484,301.0136,304.91385,309.8609,294.5433,295.8552,297.23038,0.0,983787.3,3251064.5,0.06679775,0.40114498,0.6301953,295.282,301.0082600911458,307.14853
2007-06-03,0.0900442,1.6875185,3.5213974,-0.78945875,0.45320737,1.9031355,300.42963,304.65488,310.06006,295.30606,295.9898,296.80087,0.0,976316.3,3202297.8,0.43608534,0.54678553,0.68997294,294.93933,300.7454427083333,307.06705
2007-06-04,0.27162337,1.4878111,2.7411964,-0.7832431,0.38385925,1.9028287,300.51562,304.97104,310.38647,295.47055,296.15494,296.9477,0.0,682389.3,2500930.0,0.44311413,0.64870197,0.87640005,294.7544,300.0933430989583,306.4074
2007-06-05,-1.2923974,1.0475458,2.7079465,-1.261191,-0.121718526,1.2378786,299.97665,303.61423,308.11365,295.68988,296.3475,297.08102,0.0,869453.5,2984537.8,0.6501839,0.8693905,0.9998445,294.64615,300.2435709635417,306.88635
2007-06-06,0.81763506,1.87892,3.393372,-1.3586307,0.12455535,1.4426234,299.47742,303.8378,309.18146,296.18033,297.11557,297.9053,0.0,645794.5,2591010.8,0.5769151,0.7507162,0.9362862,294.5131,299.90374755859375,306.5475
2007-06-07,1.388827,2.2453194,3.4237332,-1.7415928,-0.40188804,0.8908776,298.0592,300.64,306.21008,295.49393,296.03305,296.9531,0.0,913546.2,2959347.8,0.86699003,0.9482996,0.98212796,294.7158,299.6918538411458,306.37454
2007-06-08,0.77617353,1.771218,2.696833,0.008163599,1.0218563,2.1465545,297.9933,303.26965,308.7892,295.54428,296.36667,297.6311,0.0,903431.3,2961751.2,0.75141835,0.90906495,0.96040916,294.51398,300.0229899088542,306.26004
2007-06-09,1.3672905,2.5032337,3.7918258,-0.8046894,0.32277295,1.2918378,299.73834,303.43594,308.92682,296.30664,296.8168,297.39175,0.0,723268.7,2530924.2,0.87764555,0.96644545,0.99679834,295.35028,300.87790934244794,307.81888
2007-06-10,1.817541,2.6354306,4.1452684,-0.5639548,0.5306136,1.33846,299.66644,303.2393,308.06433,295.98016,296.70184,297.7793,0.0,879310.25,2804796.5,0.95535314,0.9803478,0.99664336,295.90933,300.81011962890625,307.88553
2007-06-11,0.7986403,1.9882292,3.543822,-0.74463594,0.5141085,1.9016079,299.8446,303.32788,308.0432,295.82184,296.87564,297.74872,0.0,809291.7,2867467.8,0.7900661,0.9359754,0.99698347,295.8561,301.5481770833333,309.1569
2007-06-12,0.10810843,1.34469,2.67223,0.071543746,1.0217494,1.91634,299.6496,303.16,307.91446,296.83902,297.59537,298.70135,0.0,792859.0,2640251.2,0.79892915,0.92324066,0.9724786,295.37396,300.6736653645833,307.77765
2007-06-13,-0.32991013,0.9331729,2.1494079,0.2482815,1.1296022,1.8776656,299.53238,303.026,307.62408,297.1515,297.68863,298.532,0.0,797406.44,2627117.0,0.97928745,0.9933284,1.0,294.9805,299.7288411458333,306.56757
2007-06-14,-0.4023907,0.8862953,2.240251,0.32371262,1.2773603,2.1163104,299.79645,302.6171,306.4402,297.04422,297.4188,297.70984,0.0,805557.2,2689221.5,0.97604257,0.9906788,0.99720925,294.83868,299.8609619140625,306.43948
2007-06-15,-0.47591525,0.36718795,1.1547602,0.5512363,1.5109062,2.0174742,299.25864,302.69144,306.78824,296.52286,296.9548,297.52588,0.0,878731.3,2827371.5,0.71045274,0.9431078,0.9967843,295.24683,299.4369710286458,305.75873
2007-06-16,0.5692681,1.436451,2.417836,0.43800977,1.3512584,1.9060243,299.1783,302.92624,307.34818,295.85522,296.48044,296.9098,0.0,864678.2,2762023.0,0.6363515,0.82442445,0.9760118,295.6723,300.4054361979167,307.5513
2007-06-17,1.3143492,2.3283987,3.4615412,0.1465083,0.7316494,1.3431319,299.1882,303.30338,307.97498,294.97226,295.87802,296.42386,0.0,867046.0,2794588.0,0.5913508,0.8302328,0.952839,296.14307,301.6205240885417,308.64337
2007-06-18,2.0395799,2.8548524,3.5575938,-0.18471877,0.4689343,1.355544,299.24133,303.34378,308.68124,295.11407,295.8063,296.45093,0.0,777731.3,2463406.2,0.8850726,0.9412518,0.9784843,296.7516,303.27834065755206,310.5536
2007-06-19,1.9413645,3.1269524,4.3405056,-1.2857146,-0.1546906,0.86208767,299.22928,302.48898,306.79678,294.74805,295.6329,296.86456,0.0,623168.5,2118225.8,0.6540202,0.83185405,0.9884581,297.80713,303.59519449869794,311.56213
2007-06-20,1.3639255,2.537654,3.375642,-1.6509502,-0.79527307,0.0077417623,298.73724,301.75607,304.61896,295.23764,295.8085,296.45163,0.0,305171.66,1310680.9,0.8500483,0.953747,0.99991524,297.61087,303.43479410807294,311.514
2007-06-21,1.9313177,2.7467926,3.4786296,-2.6156497,-1.0669711,0.73311585,297.9629,299.44543,301.41367,296.06622,296.47922,296.80365,0.0,223327.75,796876.0,0.96445715,0.99771184,1.0,297.53043,302.6031087239583,310.4134
2007-06-22,1.104552,1.9228865,3.173363,0.49768922,3.5448525,4.798263,297.88455,298.56262,299.15466,295.96533,296.44882,296.98706,0.0,348232.22,1266894.6,0.9645585,0.9919296,0.9999246,297.24927,302.18642171223956,309.24786
2007-06-23,0.8740419,2.1257524,3.0284407,1.8887931,3.6290092,4.7661104,297.88263,299.36795,301.407,295.4961,296.3049,297.27484,0.0,387353.72,1419297.5,0.9963235,0.99966437,1.0,297.99332,302.5421142578125,310.26453
2007-06-24,1.6910493,2.7115986,4.3747764,0.88946193,1.566041,2.6015794,297.92023,300.31265,302.71555,295.5091,296.0266,296.47507,0.0,511387.1,1598681.2,0.9403483,0.9879406,0.99989104,298.57352,302.48390706380206,309.02594
2007-06-25,2.6433244,3.9231112,5.382781,-0.40127164,0.18785219,1.0554526,298.378,301.03397,304.02353,295.1054,295.7937,296.3777,0.0,393268.34,1289417.5,0.9517813,0.99035215,0.99954337,298.36435,302.6320393880208,310.03348
2007-06-26,3.2964733,4.4395237,5.34828,-1.851921,-0.7938536,-0.119766355,298.01785,299.9828,302.77927,295.1155,296.02048,296.5242,0.0,279696.28,929255.94,0.99838877,0.9996385,1.0,298.01944,302.84967041015625,309.11368
2007-06-27,4.18423,4.927735,5.5207977,-1.2032433,-0.5730094,0.26360485,297.6104,298.78058,300.23245,295.5908,296.14297,296.64615,0.0,272475.5,915341.1,0.99900866,0.9998247,1.0,297.37848,302.31435139973956,309.79147
2007-06-28,4.2504177,5.030939,5.5254116,-0.89673495,0.21725838,1.1804776,297.89526,299.00577,301.01517,295.0519,295.83435,296.839,0.0,298756.12,1220962.5,0.99973845,0.9999853,1.0,296.60266,301.1714680989583,307.01624
2007-06-29,3.7586153,5.0899835,6.1514153,0.8747809,1.7608633,2.472122,298.00983,299.45813,301.47253,294.81717,295.52292,296.00305,0.0,538676.75,1705380.9,0.99884146,0.99991065,1.0,296.4794,300.6393636067708,307.28558
2007-06-30,3.4852624,4.2593055,5.79121,2.1122456,2.719658,3.0781593,298.6516,300.75473,303.52463,294.6786,295.52365,296.0678,0.0,730932.2,2346279.0,0.9963851,0.99942476,1.0,296.48785,300.4786376953125,306.10208
2007-07-01,2.8301232,4.0250297,6.311163,1.7526089,2.4118261,3.0117114,298.87558,301.92728,305.25577,294.98456,295.44318,295.78485,0.0,767052.44,2204670.0,0.9181845,0.9702034,0.9987748,296.50247,300.86069742838544,306.83887
2007-07-02,2.8243654,4.1965337,6.0790515,1.0625726,1.763265,2.4514906,299.24716,302.54373,306.2148,295.05664,295.46652,295.8977,0.0,807096.0,2450874.5,0.63407576,0.8596299,0.96902454,295.28488,300.409423828125,307.36606
2007-07-03,3.605481,4.971927,7.1002727,0.1774426,0.96479875,1.6598474,299.5603,302.9039,306.39398,294.92853,295.2853,295.90283,0.0,666675.5,2009093.4,0.8376008,0.9416728,0.9984523,294.6967,298.63134765625,304.76248
2007-07-04,3.8710854,5.07872,7.0992713,-0.35806912,0.5591472,1.2070721,299.78122,302.40762,305.8728,294.72592,295.06995,295.77997,0.0,741670.3,2249068.5,0.93907523,0.99349517,1.0,294.41437,298.0815836588542,303.03534
2007-07-05,3.8603933,5.1584444,7.1349363,-0.69818014,0.34576023,1.0395763,299.73563,302.74615,306.30942,294.52148,294.86642,295.4438,0.0,629279.94,1854619.6,0.97623986,0.99611187,0.9999742,293.66315,297.7713216145833,303.45868
2007-07-06,4.088624,5.3237615,7.263658,-0.7040698,0.5014573,1.4320585,299.67264,302.36157,305.54797,294.49347,294.85837,295.26593,0.0,671714.1,2108686.0,0.98125553,0.9981184,1.0,293.0033,296.1415608723958,301.55066
2007-07-07,3.9448173,5.3292956,7.9970326,0.20958488,0.92681295,1.5193167,299.5254,302.11743,305.1669,294.0489,294.5079,294.98798,0.0,746509.5,2271904.8,0.6998,0.9478781,0.99979275,292.43002,295.5985921223958,300.38446
2007-07-08,3.1308608,4.4853377,6.808493,0.8282772,1.1101373,1.5238836,298.8537,301.76718,305.99667,294.17676,294.68222,295.1875,0.0,810748.3,2557041.0,0.5393178,0.77349156,0.94700104,292.47147,296.8271077473958,302.3851
2007-07-09,2.7177467,4.099995,6.236562,0.29444966,0.94754046,1.4711452,298.84283,302.1665,306.4331,294.21658,294.9071,295.62775,0.0,740492.25,2506202.8,0.60356283,0.7417099,0.8526721,293.83328,299.4899088541667,305.89023
